,time,open,high,low,close,high_rsi,low_rsi,high_sma,high_sma_period,high_fma,high_fma_period,low_sma,low_sma_period,low_fma,low_fma_period
1506,2020-02-02 18:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,4.5430056319741965,8.881899267920517,108.16400885771542,17,108.16400885771542,7,108.04309274549098,17,108.043092745491,7
1507,2020-02-02 19:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,4.5430056319741965,8.881899267920517,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
1508,2020-02-02 20:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,4.5430056319741965,8.881899267920517,108.16400885771542,17,108.16400885771542,7,108.04309274549098,17,108.043092745491,7
1509,2020-02-02 21:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,4.5430056319741965,8.881899267920517,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
1510,2020-02-02 22:00:00,108.4515,108.48349999999999,108.3175,108.35249999999999,99.82802936787253,99.79359776740218,108.1828024543204,17,108.20965044947036,7,108.0592343486974,17,108.08229378184943,7
1511,2020-02-02 23:00:00,108.353,108.416,108.3205,108.3885,80.29034561388364,99.79616326224534,108.19762546269007,17,108.24564918408245,7,108.07555242249205,17,108.12192338963642,7
1512,2020-02-03 00:00:00,108.3895,108.5685,108.3665,108.4885,86.94891747314352,99.83290812097391,108.22141905929504,17,108.30343363298024,7,108.09457637863964,17,108.16812442599486,7
1513,2020-02-03 01:00:00,108.4875,108.5815,108.41749999999999,108.5625,87.36865059936136,99.86422006133665,108.24597736178237,17,108.36307522473518,7,108.11660033478722,17,108.22161117663902,7
1514,2020-02-03 02:00:00,108.564,108.571,108.47399999999999,108.48349999999999,84.82621106889309,99.89045954853167,108.26991801721088,17,108.42121681649012,7,108.14194782034659,17,108.28316935585455,7
1515,2020-02-03 03:00:00,108.48249999999999,108.5505,108.4745,108.54650000000001,79.60752023681384,99.89067527706148,108.29265279028644,17,108.47642983681648,7,108.16732471767064,17,108.34479896364157,7
1516,2020-02-03 04:00:00,108.5475,108.55199999999999,108.4745,108.479,79.71289506523539,99.89067527706148,108.31547579865612,17,108.53185714285713,7,108.1927016149947,17,108.40642857142858,7
1517,2020-02-03 05:00:00,108.479,108.53399999999999,108.47800000000001,108.53,74.39042722315088,99.89264564163898,108.3372399834964,17,108.53907142857143,7,108.21828439467171,17,108.42935714285714,7
1518,2020-02-03 06:00:00,108.529,108.529,108.475,108.525,72.8317695861418,98.14324319958429,108.35871005068961,17,108.55521428571429,7,108.24369070376048,17,108.45142857142856,7
1519,2020-02-03 07:00:00,108.52449999999999,108.69999999999999,108.49600000000001,108.626,85.12807866980533,98.37333460066202,108.39023894141224,17,108.574,7,108.27033230696688,17,108.46992857142857,7
1520,2020-02-03 08:00:00,108.625,108.6505,108.463,108.613,73.94907361662874,80.32494849916131,108.41885606742896,17,108.58385714285714,7,108.2950327337027,17,108.47642857142857,7
1521,2020-02-03 09:00:00,108.612,108.613,108.50800000000001,108.50800000000001,66.334528833492,84.73232669705217,108.44526731109278,17,108.58985714285713,7,108.32238021926207,17,108.48128571428572,7
1522,2020-02-03 10:00:00,108.50800000000001,108.5305,108.4205,108.4205,52.588617234823616,56.39110827320862,108.46682561358008,17,108.587,7,108.34458064599788,17,108.47357142857143,7
1523,2020-02-03 11:00:00,108.42099999999999,108.54050000000001,108.41900000000001,108.5275,53.92399061354897,56.02047255851112,108.48897215136154,17,108.58535714285713,7,108.36669283743959,17,108.46564285714285,7
1524,2020-02-03 12:00:00,108.5265,108.5325,108.48400000000001,108.51400000000001,52.5575428348558,66.89857851076707,108.5106481009077,17,108.58514285714286,7,108.39262855829305,17,108.4665,7
1525,2020-02-03 13:00:00,108.51400000000001,108.5775,108.5085,108.5415,59.258256477001964,70.11355378194703,108.53497110927738,17,108.59207142857143,7,108.42000545561712,17,108.47128571428571,7
1526,2020-02-03 14:00:00,108.541,108.672,108.48400000000001,108.62700000000001,69.64628151734155,63.04794137586376,108.56485294117647,17,108.58807142857144,7,108.4459411764706,17,108.46957142857143,7
1527,2020-02-03 15:00:00,108.6285,108.799,108.58699999999999,108.71199999999999,78.24696627513578,75.1806408488593,108.58341176470589,17,108.60928571428572,7,108.46179411764706,17,108.48728571428572,7
1528,2020-02-03 16:00:00,108.7125,108.7315,108.52199999999999,108.59450000000001,66.6630759895057,60.67457664179044,108.6019705882353,17,108.62621428571428,7,108.47364705882353,17,108.48928571428571,7
1529,2020-02-03 17:00:00,108.59450000000001,108.679,108.553,108.66499999999999,58.84499929656688,64.44932234554605,108.60847058823529,17,108.64742857142856,7,108.48461764705883,17,108.5082142857143,7
1530,2020-02-03 18:00:00,108.666,108.673,108.59,108.67250000000001,57.948811625131434,68.60010864980103,108.61385294117648,17,108.66635714285714,7,108.49476470588236,17,108.53264285714285,7
1531,2020-02-03 19:00:00,108.67250000000001,108.695,108.632,108.678,60.49428559437644,72.765013873112,108.62114705882354,17,108.68957142857143,7,108.5040588235294,17,108.55378571428572,7
1532,2020-02-03 20:00:00,108.67699999999999,108.745,108.66050000000001,108.6885,65.90630869297459,75.32735081363371,108.63258823529411,17,108.7135,7,108.515,17,108.5755,7
1533,2020-02-03 21:00:00,108.6885,108.70949999999999,108.6645,108.691,59.256048131593644,75.69762281580574,108.64185294117647,17,108.71885714285713,7,108.52617647058823,17,108.60128571428572,7
1534,2020-02-03 22:00:00,108.6945,108.7205,108.648,108.66749999999999,60.674763443428446,70.65106055187007,108.65282352941176,17,108.70764285714286,7,108.53617647058825,17,108.61,7
1535,2020-02-03 23:00:00,108.66650000000001,108.6745,108.5855,108.62,51.94695416269332,54.709804505249394,108.66138235294117,17,108.69950000000001,7,108.54267647058823,17,108.61907142857144,7
1536,2020-02-04 00:00:00,108.62049999999999,108.65700000000001,108.574,108.59299999999999,48.8616805854014,52.208806490914355,108.65885294117646,17,108.69635714285714,7,108.54726470588236,17,108.62207142857143,7
1537,2020-02-04 01:00:00,108.594,108.71549999999999,108.5495,108.702,58.39322667822666,46.93459643193091,108.66267647058824,17,108.70242857142857,7,108.55235294117647,17,108.61628571428572,7
1538,2020-02-04 02:00:00,108.7005,108.7005,108.614,108.666,55.34146342122932,59.39505709884019,108.66782352941175,17,108.70321428571428,7,108.55858823529412,17,108.61371428571428,7
1539,2020-02-04 03:00:00,108.6635,108.783,108.624,108.69399999999999,66.46412270720288,61.031947206975794,108.68267647058825,17,108.70864285714286,7,108.57055882352941,17,108.6085,7
1540,2020-02-04 04:00:00,108.6945,108.7825,108.69399999999999,108.737,66.34856480692481,70.60349656504663,108.69691176470589,17,108.71907142857143,7,108.58673529411764,17,108.61271428571429,7
1541,2020-02-04 05:00:00,108.738,108.85499999999999,108.7225,108.81549999999999,73.93159430608274,73.6446419701448,108.71588235294118,17,108.73828571428571,7,108.60076470588236,17,108.62335714285715,7
1542,2020-02-04 06:00:00,108.815,108.93549999999999,108.78999999999999,108.91499999999999,79.77152901616269,79.45345222983582,108.7369411764706,17,108.77557142857144,7,108.61732352941176,17,108.65257142857142,7
1543,2020-02-04 07:00:00,108.9145,108.949,108.82849999999999,108.94,80.61198071341471,82.05622863361664,108.75323529411764,17,108.81728571428572,7,108.63758823529412,17,108.68892857142858,7
1544,2020-02-04 08:00:00,108.9395,109.08699999999999,108.918,109.0355,86.98836810900883,86.60700831547133,108.77017647058823,17,108.87035714285715,7,108.6570588235294,17,108.74157142857142,7
1545,2020-02-04 09:00:00,109.035,109.1315,109.00800000000001,109.086,88.40698894100647,89.65205294533428,108.79370588235294,17,108.93192857142856,7,108.68564705882352,17,108.79785714285715,7
1546,2020-02-04 10:00:00,109.08699999999999,109.095,108.981,108.985,80.13797560474391,83.11105490138723,108.81817647058823,17,108.97649999999999,7,108.71082352941177,17,108.84885714285714,7
1547,2020-02-04 11:00:00,108.9855,109.064,108.9765,109.03200000000001,73.40922448041897,81.96108065981448,108.84117647058824,17,109.01671428571429,7,108.7335588235294,17,108.88921428571429,7
1548,2020-02-04 12:00:00,109.0305,109.14099999999999,109.0295,109.136,78.56693838662123,84.8161822329235,108.86741176470588,17,109.05757142857144,7,108.7569411764706,17,108.93307142857142,7
1549,2020-02-04 13:00:00,109.136,109.199,109.06899999999999,109.18549999999999,81.6589164812755,86.63522102330414,108.89411764705882,17,109.09521428571428,7,108.78097058823529,17,108.97292857142857,7
1550,2020-02-04 14:00:00,109.186,109.2735,109.13,109.2515,84.88966083840712,88.9863341208428,108.92729411764705,17,109.14157142857142,7,108.80835294117647,17,109.01599999999999,7
1551,2020-02-04 15:00:00,109.2535,109.363,109.2005,109.3365,87.8550846329101,91.07912714217302,108.96508823529412,17,109.181,7,108.84085294117646,17,109.05635714285714,7
1552,2020-02-04 16:00:00,109.336,109.44800000000001,109.293,109.4065,90.00466508212492,93.07208264414686,109.01058823529411,17,109.22621428571429,7,108.8824705882353,17,109.09707142857143,7
1553,2020-02-04 17:00:00,109.408,109.47,109.39500000000001,109.4625,90.50647404569048,94.60546541665865,109.05841176470588,17,109.27978571428571,7,108.93076470588234,17,109.15621428571428,7
1554,2020-02-04 18:00:00,109.463,109.523,109.4305,109.47999999999999,91.66908606217514,95.04581369610649,109.10591176470588,17,109.34535714285714,7,108.98258823529412,17,109.22107142857143,7
1555,2020-02-04 19:00:00,109.4805,109.53999999999999,109.47200000000001,109.501,92.03030453367911,95.53719424083246,109.15529411764706,17,109.40235714285713,7,109.03305882352942,17,109.28428571428572,7
1556,2020-02-04 20:00:00,109.5005,109.5445,109.46199999999999,109.4725,92.13446835037426,92.97327947593968,109.20008823529412,17,109.45171428571429,7,109.08235294117648,17,109.34042857142857,7
1557,2020-02-04 21:00:00,109.473,109.5435,109.4505,109.522,91.82673137812324,89.77630922493105,109.24485294117646,17,109.49028571428572,7,109.12685294117648,17,109.3862142857143,7
1558,2020-02-04 22:00:00,109.5215,109.52449999999999,109.44550000000001,109.4685,85.56149562522107,88.25388961050872,109.28423529411764,17,109.51335714285715,7,109.16938235294117,17,109.4212142857143,7
1559,2020-02-04 23:00:00,109.469,109.49799999999999,109.43350000000001,109.4445,77.09621202868648,84.29534656041035,109.31732352941177,17,109.52049999999998,7,109.20723529411764,17,109.44128571428573,7
1560,2020-02-05 00:00:00,109.4435,109.4845,109.3735,109.41900000000001,72.85898196905808,66.96626627828064,109.34882352941176,17,109.52257142857142,7,109.23929411764706,17,109.4382142857143,7
1561,2020-02-05 01:00:00,109.418,109.489,109.36699999999999,109.48599999999999,73.42082772965279,65.28854837558437,109.37247058823529,17,109.51771428571429,7,109.26570588235295,17,109.42914285714286,7
1562,2020-02-05 02:00:00,109.48599999999999,109.49350000000001,109.44800000000001,109.4605,74.04088076057626,74.48122907981809,109.39376470588235,17,109.51107142857143,7,109.29158823529413,17,109.42571428571429,7
1563,2020-02-05 03:00:00,109.4605,109.47200000000001,109.40700000000001,109.44800000000001,65.60383399037974,64.50414231276217,109.41594117647058,17,109.50071428571428,7,109.31664705882353,17,109.41785714285716,7
1564,2020-02-05 04:00:00,109.447,109.483,109.439,109.4735,67.77182148538992,68.32520965516304,109.44058823529411,17,109.49207142857142,7,109.34385294117648,17,109.41621428571429,7
1565,2020-02-05 05:00:00,109.47399999999999,109.47800000000001,109.4065,109.432,65.60313604895813,60.67148347814761,109.46041176470588,17,109.48542857142857,7,109.3660294117647,17,109.41064285714286,7
1566,2020-02-05 06:00:00,109.4325,109.46350000000001,109.4015,109.4135,59.25800843747942,59.48855117984345,109.4759705882353,17,109.4805,7,109.38558823529412,17,109.40607142857142,7
1567,2020-02-05 07:00:00,109.41149999999999,109.42150000000001,109.3185,109.33699999999999,44.78200974102961,43.31325903525665,109.48467647058823,17,109.4715,7,109.39667647058823,17,109.39821428571427,7
1568,2020-02-05 08:00:00,109.3355,109.72149999999999,109.304,109.557,81.67560558449313,41.06263293622572,109.50576470588236,17,109.50471428571429,7,109.40276470588235,17,109.38921428571429,7
1569,2020-02-05 09:00:00,109.5555,109.70599999999999,109.53200000000001,109.697,78.54694785634294,69.66294115819686,109.52094117647059,17,109.53507142857144,7,109.41682352941177,17,109.40121428571429,7
1570,2020-02-05 10:00:00,109.69749999999999,109.705,109.62,109.673,78.3236037168617,75.05402613968639,109.53476470588237,17,109.56835714285714,7,109.43005882352942,17,109.43164285714285,7
1571,2020-02-05 11:00:00,109.674,109.725,109.54650000000001,109.5755,79.6583805917846,64.07974563356922,109.54664705882352,17,109.60292857142858,7,109.43688235294118,17,109.447,7
1572,2020-02-05 12:00:00,109.57499999999999,109.69800000000001,109.55600000000001,109.6885,72.68639623125964,64.84632472945148,109.55594117647058,17,109.63435714285713,7,109.44182352941176,17,109.46835714285714,7
1573,2020-02-05 13:00:00,109.689,109.8115,109.6755,109.7765,80.82618938105443,73.1599887438736,109.57164705882352,17,109.68407142857143,7,109.45438235294118,17,109.50750000000001,7
1574,2020-02-05 14:00:00,109.777,109.834,109.731,109.81899999999999,82.0497867631448,76.17893814336719,109.58873529411764,17,109.74300000000001,7,109.47088235294119,17,109.56642857142857,7
1575,2020-02-05 15:00:00,109.8215,109.845,109.64750000000001,109.75800000000001,82.67351949279085,63.73416846426966,109.60758823529412,17,109.76064285714286,7,109.48276470588236,17,109.6155,7
1576,2020-02-05 16:00:00,109.7575,109.7575,109.667,109.745,62.68237565001572,65.26327202256357,109.62285294117646,17,109.768,7,109.49650000000001,17,109.63478571428573,7
1577,2020-02-05 17:00:00,109.7445,109.7635,109.727,109.7635,63.38293645467496,69.78610473197797,109.63926470588235,17,109.77635714285715,7,109.51729411764707,17,109.65007142857144,7
1578,2020-02-05 18:00:00,109.76249999999999,109.774,109.73750000000001,109.7645,64.72027983993914,70.56010971946665,109.65602941176472,17,109.78335714285716,7,109.53908823529412,17,109.67735714285716,7
1579,2020-02-05 19:00:00,109.76599999999999,109.836,109.75399999999999,109.836,71.74987210756068,71.86687494328986,109.67617647058825,17,109.80307142857143,7,109.55708823529412,17,109.70564285714285,7
1580,2020-02-05 20:00:00,109.838,109.838,109.80000000000001,109.82900000000001,71.95784303706397,75.38196573738914,109.69770588235295,17,109.80685714285714,7,109.58020588235294,17,109.72342857142858,7
1581,2020-02-05 21:00:00,109.82749999999999,109.84649999999999,109.8055,109.824,72.93491911558411,75.79912548389933,109.71908823529411,17,109.80864285714287,7,109.60176470588236,17,109.73407142857143,7
1582,2020-02-05 22:00:00,109.824,109.83500000000001,109.72999999999999,109.7975,69.17241712884012,59.75967692888949,109.74008823529412,17,109.80721428571428,7,109.62079411764707,17,109.74585714285715,7
1583,2020-02-05 23:00:00,109.79849999999999,109.826,109.77799999999999,109.8195,66.0935368563697,65.16674125331514,109.76141176470588,17,109.817,7,109.64294117647057,17,109.76171428571429,7
1584,2020-02-06 00:00:00,109.8185,109.9065,109.80199999999999,109.8435,76.76634433521414,67.6727723190696,109.78994117647059,17,109.83742857142859,7,109.67138235294118,17,109.77242857142858,7
1585,2020-02-06 01:00:00,109.842,109.89750000000001,109.811,109.833,73.77080356069317,68.64872056532394,109.80029411764706,17,109.8550714285714,7,109.70120588235294,17,109.78292857142856,7
1586,2020-02-06 02:00:00,109.83500000000001,109.896,109.833,109.8835,73.22134024054532,71.10881490006054,109.8114705882353,17,109.86364285714286,7,109.7189117647059,17,109.79421428571429,7
1587,2020-02-06 03:00:00,109.882,109.90350000000001,109.85300000000001,109.896,74.32462811639812,73.305994037465,109.82314705882352,17,109.873,7,109.73261764705883,17,109.80178571428571,7
1588,2020-02-06 04:00:00,109.89500000000001,109.9665,109.886,109.9565,81.65161055581333,76.68213617661826,109.83735294117646,17,109.89014285714286,7,109.75258823529413,17,109.81328571428571,7
1589,2020-02-06 05:00:00,109.957,109.98150000000001,109.905,109.90950000000001,82.98551817032546,78.48949791784224,109.8540294117647,17,109.91107142857143,7,109.77311764705883,17,109.83828571428572,7
1590,2020-02-06 06:00:00,109.91050000000001,109.9705,109.89150000000001,109.9015,78.17653191975793,73.79985367713326,109.86338235294116,17,109.93171428571429,7,109.78582352941176,17,109.8545,7
1591,2020-02-06 07:00:00,109.90100000000001,109.92099999999999,109.85249999999999,109.91050000000001,60.094527514109444,61.54284105126232,109.8685,17,109.9337857142857,7,109.79297058823529,17,109.86171428571427,7
1592,2020-02-06 08:00:00,109.91,109.95599999999999,109.87899999999999,109.946,66.42942636485591,65.97356557345702,109.87502941176471,17,109.94214285714285,7,109.80658823529411,17,109.87142857142858,7
1593,2020-02-06 09:00:00,109.9465,109.947,109.79400000000001,109.85,63.44128216812946,46.251756799330586,109.88617647058824,17,109.94942857142857,7,109.81405882352941,17,109.86585714285714,7
1594,2020-02-06 10:00:00,109.8485,109.84899999999999,109.7815,109.798,40.5333792457458,44.0189288907147,109.89120588235293,17,109.94164285714285,7,109.81726470588235,17,109.85564285714285,7
1595,2020-02-06 11:00:00,109.79650000000001,109.93299999999999,109.7945,109.92500000000001,56.18176065005729,47.084365052021504,109.90055882352941,17,109.93685714285714,7,109.82061764705882,17,109.84257142857143,7
1596,2020-02-06 12:00:00,109.924,109.93299999999999,109.848,109.85499999999999,56.18176065005729,58.00418390863102,109.90626470588234,17,109.92992857142858,7,109.82614705882352,17,109.83442857142856,7
1597,2020-02-06 13:00:00,109.856,109.924,109.824,109.8825,54.14918317033612,52.40634192562495,109.91132352941176,17,109.92328571428571,7,109.82755882352942,17,109.82478571428571,7
1598,2020-02-06 14:00:00,109.8825,109.93299999999999,109.82,109.932,55.986506186283165,51.45144704709778,109.91641176470588,17,109.925,7,109.82841176470588,17,109.82014285714286,7
1599,2020-02-06 15:00:00,109.932,109.989,109.882,109.97200000000001,65.81993093537523,63.3837689864803,109.92547058823529,17,109.9297142857143,7,109.83735294117646,17,109.82057142857143,7
1600,2020-02-06 16:00:00,109.97149999999999,109.9855,109.893,109.89699999999999,64.77626199004709,65.13785805396543,109.93485294117647,17,109.9352142857143,7,109.84411764705884,17,109.8347142857143,7
1601,2020-02-06 17:00:00,109.8945,109.97550000000001,109.88499999999999,109.97200000000001,61.558364013560805,62.62052925208546,109.93891176470588,17,109.95328571428571,7,109.849,17,109.8495,7
1602,2020-02-06 18:00:00,109.9725,109.99000000000001,109.94749999999999,109.977,64.50821538250311,72.27809179887905,109.94435294117646,17,109.96142857142857,7,109.85702941176471,17,109.87135714285715,7
1603,2020-02-06 19:00:00,109.979,110.0,109.97049999999999,109.977,66.55072843793816,75.01868970058162,109.95047058823529,17,109.971,7,109.86511764705881,17,109.88885714285713,7
1604,2020-02-06 20:00:00,109.97550000000001,110.00450000000001,109.94399999999999,109.993,67.52123164770916,66.30442659768738,109.95641176470588,17,109.9825,7,109.87047058823528,17,109.90599999999999,7
1605,2020-02-06 21:00:00,109.995,109.9995,109.967,109.9915,65.09967555685068,69.81575449635153,109.95835294117649,17,109.99199999999999,7,109.87523529411764,17,109.927,7
1606,2020-02-06 22:00:00,109.991,110.025,109.9795,109.987,71.18161277698722,71.66722874090055,109.96091176470588,17,109.99714285714286,7,109.87961764705881,17,109.94092857142856,7
1607,2020-02-06 23:00:00,109.98599999999999,110.01650000000001,109.9605,109.96449999999999,66.71032929716773,64.70618098327648,109.96361764705884,17,110.00157142857142,7,109.88367647058824,17,109.95057142857141,7
1608,2020-02-07 00:00:00,109.96449999999999,109.989,109.81299999999999,109.872,54.038735698099856,34.60145459440098,109.96761764705883,17,110.0035,7,109.88135294117647,17,109.9402857142857,7
1609,2020-02-07 01:00:00,109.87299999999999,109.9285,109.84,109.9145,36.4589685871099,40.452973918052294,109.96600000000001,17,109.99471428571428,7,109.8790588235294,17,109.92492857142857,7
1610,2020-02-07 02:00:00,109.917,109.93700000000001,109.8965,109.902,39.64209267810415,51.03199646925577,109.96541176470589,17,109.98571428571428,7,109.88508823529412,17,109.91435714285714,7
1611,2020-02-07 03:00:00,109.90299999999999,109.924,109.8945,109.90950000000001,36.42222437943419,50.66436092844835,109.96982352941177,17,109.97421428571428,7,109.89173529411765,17,109.90728571428569,7
1612,2020-02-07 04:00:00,109.91050000000001,109.92500000000001,109.89699999999999,109.91749999999999,36.87728760670269,51.1717071045429,109.96935294117647,17,109.96357142857143,7,109.89776470588235,17,109.8972857142857,7
1613,2020-02-07 05:00:00,109.9185,109.92500000000001,109.874,109.8845,36.87728760670269,46.1353848093245,109.9688823529412,17,109.94928571428571,7,109.89929411764706,17,109.8822142857143,7
1614,2020-02-07 06:00:00,109.8845,109.9805,109.87049999999999,109.97149999999999,58.713038531228506,45.35165766276162,109.97220588235295,17,109.94414285714286,7,109.9020294117647,17,109.86935714285714,7
1615,2020-02-07 07:00:00,109.971,109.99449999999999,109.8835,109.92500000000001,62.489762564793566,49.06026329265753,109.97582352941177,17,109.94492857142858,7,109.90576470588235,17,109.87942857142856,7
1616,2020-02-07 08:00:00,109.92500000000001,109.949,109.862,109.9425,46.52889931289453,43.4353022075861,109.9734705882353,17,109.94785714285715,7,109.90458823529411,17,109.88257142857142,7
1617,2020-02-07 09:00:00,109.94149999999999,109.951,109.7805,109.78399999999999,47.21272164352966,28.928256869265752,109.9714411764706,17,109.94985714285714,7,109.8979705882353,17,109.866,7
1618,2020-02-07 10:00:00,109.783,109.818,109.67150000000001,109.77000000000001,23.829383402960843,19.089391743146848,109.96217647058825,17,109.93471428571429,7,109.88541176470588,17,109.83414285714287,7
1619,2020-02-07 11:00:00,109.77000000000001,109.8475,109.738,109.827,32.398255496031865,34.71913071476054,109.95379411764706,17,109.92364285714287,7,109.87308823529412,17,109.81142857142856,7
1620,2020-02-07 12:00:00,109.828,109.8875,109.8175,109.87299999999999,42.51570965592564,48.45425191455071,109.94717647058825,17,109.91828571428572,7,109.86408823529412,17,109.80335714285714,7
1621,2020-02-07 13:00:00,109.874,110.0085,109.74600000000001,109.775,62.24051392897299,39.770712850073316,109.94741176470589,17,109.92228571428572,7,109.85244117647059,17,109.78557142857143,7
1622,2020-02-07 14:00:00,109.775,109.8435,109.53800000000001,109.5805,40.41865100374749,24.83267460084558,109.93823529411765,17,109.9007142857143,7,109.82720588235294,17,109.7362142857143,7
1623,2020-02-07 15:00:00,109.5795,109.7995,109.533,109.7765,36.48292429183756,24.576634973146227,109.9249705882353,17,109.87935714285713,7,109.80094117647059,17,109.68921428571427,7
1624,2020-02-07 16:00:00,109.7735,109.846,109.721,109.8075,43.224373102643185,47.88760975112348,109.91494117647058,17,109.86435714285714,7,109.78685294117646,17,109.6807142857143,7
1625,2020-02-07 17:00:00,109.80600000000001,109.836,109.783,109.807,42.115206873362595,53.371488330061496,109.90594117647059,17,109.86692857142859,7,109.78508823529413,17,109.69664285714285,7
1626,2020-02-07 18:00:00,109.80600000000001,109.82900000000001,109.747,109.749,41.26005416518964,49.856473882199595,109.90008823529412,17,109.86428571428571,7,109.77961764705881,17,109.69792857142859,7
1627,2020-02-07 19:00:00,109.74799999999999,109.76400000000001,109.70150000000001,109.73349999999999,33.887646129357776,45.48761726718695,109.88991176470589,17,109.84664285714287,7,109.76814705882353,17,109.68135714285715,7
1628,2020-02-07 20:00:00,109.733,109.7775,109.733,109.768,36.60234152678271,49.05381150434133,109.88129411764706,17,109.81364285714287,7,109.75864705882353,17,109.67949999999999,7
1629,2020-02-07 21:00:00,109.769,109.80250000000001,109.7255,109.73400000000001,41.71611110352504,48.18775713395926,109.87408823529412,17,109.80778571428573,7,109.74855882352941,17,109.70628571428571,7
1630,2020-02-07 22:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.77050052104208,17,109.57414412253078,7,109.64085839679359,17,109.49344182078444,7
1631,2020-02-07 23:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.6636481009077,17,109.33385967363299,7,109.5333638524107,17,109.25374078442599,7
1632,2020-02-08 00:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.55597215136154,17,109.09500379616374,7,109.42510460214548,17,109.00518260521042,7
1633,2020-02-08 01:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.45097267240362,17,108.85714791869452,7,109.31811005776258,17,108.76176728313771,7
1634,2020-02-08 02:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.34585554638689,17,108.62857775551102,7,109.21590963102676,17,108.524851961065,7
1635,2020-02-08 03:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.2485619497819,17,108.39807902089892,7,109.12012096899682,17,108.28343663899228,7
1636,2020-02-08 04:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.14953305905931,17,108.16400885771542,7,109.020420542261,17,108.043092745491,7
1637,2020-02-08 05:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,109.0481512271602,17,108.16400885771542,7,108.91604364493695,17,108.043092745491,7
1638,2020-02-08 06:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.93965174820228,17,108.16400885771542,7,108.81587262996582,17,108.043092745491,7
1639,2020-02-08 07:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.8408581515973,17,108.16400885771543,7,108.72793690911236,17,108.04309274549098,7
1640,2020-02-08 08:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.74465279028645,17,108.16400885771542,7,108.64029530590594,17,108.043092745491,7
1641,2020-02-08 09:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.64571213485794,17,108.16400885771542,7,108.54159487917012,17,108.043092745491,7
1642,2020-02-08 10:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.54735971472356,17,108.16400885771542,7,108.43924739361076,17,108.043092745491,7
1643,2020-02-08 11:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.44941905929505,17,108.16400885771542,7,108.33901755511023,17,108.043092745491,7
1644,2020-02-08 12:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.35530193327831,17,108.16400885771542,7,108.24146418719795,17,108.043092745491,7
1645,2020-02-08 13:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.26039068961451,17,108.16400885771542,7,108.14205787810917,17,108.043092745491,7
1646,2020-02-08 14:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.16400885771543,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
1647,2020-02-08 15:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.16400885771542,17,108.16400885771543,7,108.04309274549098,17,108.04309274549098,7
1648,2020-02-08 16:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.16400885771543,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
1649,2020-02-08 17:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.16400885771542,17,108.16400885771542,7,108.04309274549098,17,108.043092745491,7
1650,2020-02-08 18:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,5.875623700462512,8.651728251493594,108.16400885771543,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
